"","PLAYERNAME","ESPNID","url"
"2387","Myles Straw",39105,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39105.png"
"2388","Huston Street",6175,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6175.png"
"2389","Hunter Strickland",32589,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32589.png"
"2390","Ross Stripling",32789,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32789.png"
"2391","Marcus Stroman",32815,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32815.png"
"2392","Pedro Strop",29763,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29763.png"
"2393","Michael Stutes",30886,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30886.png"
"2394","Drew Stubbs",29611,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29611.png"
"2395","Garrett Stubbs",35760,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35760.png"
"2396","Eric Stults",28591,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28591.png"
"2397","Albert Suarez",31109,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31109.png"
"2398","Andrew Suarez",35031,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35031.png"
"2399","Eugenio Suarez",32367,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32367.png"
"2400","Jose Suarez",40981,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40981.png"
"2401","Ranger Suarez",39817,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39817.png"
"2402","Jesus Sucre",31964,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31964.png"
"2403","Wander Suero",34936,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34936.png"
"2404","Cole Sulser",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2405","Andrew Susac",32062,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32062.png"
"2406","Brent Suter",36023,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36023.png"
"2407","Ichiro Suzuki",4570,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4570.png"
"2408","Kurt Suzuki",28802,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28802.png"
"2409","Seiya Suzuki",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2410","Dansby Swanson",34895,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34895.png"
"2411","Erik Swanson",36013,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36013.png"
"2412","Anthony Swarzak",30153,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30153.png"
"2413","Darnell Sweeney",32908,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32908.png"
"2414","Ryan Sweeney",28578,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28578.png"
"2415","Blake Swihart",32123,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32123.png"
"2416","R.J. Swindle",29177,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29177.png"
"2417","Nick Swisher",5937,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5937.png"
"2418","Noah Syndergaard",31730,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31730.png"
"2419","Thomas Szapucki",40972,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40972.png"
"2420","Matt Szczur",31337,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31337.png"
"2421","Jose Tabata",29469,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29469.png"
"2422","Jameson Taillon",31258,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31258.png"
"2423","Hisanori Takahashi",30613,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30613.png"
"2424","Mitch Talbot",28709,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28709.png"
"2425","Masahiro Tanaka",33150,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33150.png"
"2426","Raimel Tapia",33264,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33264.png"
"2427","Stephen Tarpley",33737,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33737.png"
"2428","Dillon Tate",34950,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34950.png"
"2429","Yoshinori Tateyama",30983,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30983.png"
"2430","Fernando Tatis Jr.",35983,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35983.png"
"2431","Mike Tauchman",33956,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33956.png"
"2432","Leody Taveras",34951,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34951.png"
"2433","Oscar Taveras",31207,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31207.png"
"2434","Andrew Taylor",30568,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30568.png"
"2435","Beau Taylor",32676,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32676.png"
"2436","Chris Taylor",32900,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32900.png"
"2437","Josh Taylor",36173,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36173.png"
"2438","Michael Taylor",32219,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32219.png"
"2439","Tyrone Taylor",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2440","Junichi Tazawa",30095,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30095.png"
"2441","Taylor Teagarden",29191,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29191.png"
"2442","Mark Teahen",6011,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6011.png"
"2443","Julio Teheran",31091,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31091.png"
"2444","Mark Teixeira",4937,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4937.png"
"2445","Miguel Tejada",3727,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/3727.png"
"2446","Ruben Tejada",29661,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29661.png"
"2447","Anderson Tejeda",37819,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37819.png"
"2448","Blake Tekotte",30842,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30842.png"
"2449","Tomas Telis",33065,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33065.png"
"2450","Rowdy Tellez",34287,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34287.png"
"2451","Ryan Tepera",32107,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32107.png"
"2452","Nick Tepesch",32700,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32700.png"
"2453","Curtis Terry",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2454","Matt Thaiss",36176,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36176.png"
"2455","Eric Thames",30709,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30709.png"
"2456","Joe Thatcher",28836,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28836.png"
"2457","Dale Thayer",29817,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29817.png"
"2458","Ryan Theriot",6437,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6437.png"
"2459","Caleb Thielbar",32440,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32440.png"
"2460","Josh Thole",30188,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30188.png"
"2461","Alek Thomas",41215,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/41215.png"
"2462","Justin Thomas",29244,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29244.png"
"2463","Lane Thomas",36409,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36409.png"
"2464","Jim Thome",2604,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/2604.png"
"2465","Jake Thompson",32832,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32832.png"
"2466","Keegan Thompson",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2467","Ryan Thompson",38628,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/38628.png"
"2468","Trayce Thompson",30743,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30743.png"
"2469","Zach Thompson",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2470","Matt Thornton",5650,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5650.png"
"2471","Trent Thornton",36728,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36728.png"
"2472","Tyler Thornburg",31887,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31887.png"
"2473","Lewis Thorpe",33265,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33265.png"
"2474","Chris Tillman",30285,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30285.png"
"2475","Charlie Tilson",32866,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32866.png"
"2476","Jesus Tinoco",39822,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/39822.png"
"2477","Carlos Tocci",33221,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33221.png"
"2478","Andrew Toles",33222,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33222.png"
"2479","Shawn Tolleson",31886,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31886.png"
"2480","Steve Tolleson",29437,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29437.png"
"2481","Yasmany Tomas",33662,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33662.png"
"2482","Ka'ai Tom",37342,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37342.png"
"2483","Josh Tomlin",30944,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30944.png"
"2484","Kelby Tomlinson",33394,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33394.png"
"2485","Spencer Torkelson",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2486","Abraham Toro",40754,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40754.png"
"2487","Alex Torres",31125,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31125.png"
"2488","Andres Torres",5089,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5089.png"
"2489","Carlos Torres",29347,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29347.png"
"2490","Gleyber Torres",33804,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33804.png"
"2491","Jose Torres",34847,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34847.png"
"2492","Luis Torrens",33805,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33805.png"
"2493","Ronald Torreyes",31200,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31200.png"
"2494","Yorvit Torrealba",4568,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4568.png"
"2495","Touki Toussaint",33790,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33790.png"
"2496","Wilfredo Tovar",32190,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32190.png"
"2497","Chad Tracy",5402,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5402.png"
"2498","Taylor Trammell",37773,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/37773.png"
"2499","Devon Travis",32938,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32938.png"
"2500","Sam Travis",33853,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33853.png"
"2501","Blake Treinen",32185,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32185.png"
"2502","Jose Trevino",35268,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35268.png"
"2503","Andrew Triggs",33589,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33589.png"
"2504","Carlos Triunfel",29503,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29503.png"
"2505","Lou Trivino",35844,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35844.png"
"2506","Chadwick Tromp",35358,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35358.png"
"2507","Nicholas Tropeano",33170,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33170.png"
"2508","Mike Trout",30836,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30836.png"
"2509","Mark Trumbo",29322,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29322.png"
"2510","Yoshitomo Tsutsugo",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2511","Cole Tucker",33789,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33789.png"
"2512","Kyle Tucker",34967,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/34967.png"
"2513","Preston Tucker",33066,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33066.png"
"2514","Sam Tuivailala",33368,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33368.png"
"2515","Troy Tulowitzki",28567,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28567.png"
"2516","Spencer Turnbull",33732,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33732.png"
"2517","Jacob Turner",30526,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30526.png"
"2518","Justin Turner",29607,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29607.png"
"2519","Trea Turner",33710,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33710.png"
"2520","Koji Uehara",30130,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30130.png"
"2521","Dan Uggla",6462,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6462.png"
"2522","Melvin Upton",5970,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5970.png"
"2523","Justin Upton",28841,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28841.png"
"2524","Jose Urena",33107,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33107.png"
"2525","Richard Urena",33788,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33788.png"
"2526","Julio Urias",33223,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33223.png"
"2527","Luis Urias",35383,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35383.png"
"2528","Ramon Urias",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2529","Juan Uribe",4657,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/4657.png"
"2530","Jose Urquidy",35759,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/35759.png"
"2531","Henry Urrutia",33090,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33090.png"
"2532","Giovanny Urshela",32721,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32721.png"
"2533","Chase Utley",5383,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5383.png"
"2534","Pat Valaika",33364,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33364.png"
"2535","Luis Valbuena",29246,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29246.png"
"2536","Cesar Valdez",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2537","Framber Valdez",36581,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/36581.png"
"2538","Jose Valdez",29468,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29468.png"
"2539","Jordany Valdespin",30907,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30907.png"
"2540","Phillips Valdez",NA,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/NA.png"
"2541","Raul Valdes",30889,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30889.png"
"2542","Wilson Valdez",6089,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6089.png"
"2543","Danny Valencia",29439,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29439.png"
"2544","Breyvic Valera",33367,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33367.png"
"2545","Jose Valverde",5504,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/5504.png"
"2546","Rick VandenHurk",28738,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/28738.png"
"2547","Josh VanMeter",33336,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33336.png"
"2548","Scott Van Slyke",30714,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30714.png"
"2549","Cesar Vargas",33877,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33877.png"
"2550","Ildemaro Vargas",32985,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32985.png"
"2551","Jason Vargas",6352,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/6352.png"
"2552","Kennys Vargas",33012,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/33012.png"
"2553","Daulton Varsho",40963,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/40963.png"
"2554","Anthony Varvaro",30386,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/30386.png"
"2555","Esmerling Vasquez",29996,"https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/29996.png"
